sessionid,tablaid,utalasid,kezdes,befejezes,tipp,tipp1,tipp2,tipp3,tipp4,tipp5,tipp6,tipp7,tipp8,tipp9,tipp10,tipp11,tipp12
331A122CDA187F85CEA11C79E4AD73FD,48,8,2022-02-24 07:52:30.456,2022-02-24 07:52:52.504,3,szellem,tolvaj,fekete,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,44,3,2022-02-24 07:52:58.485,2022-02-24 07:53:23.937,3,király,lélek,szellem,,,,,,,,,
B57B3FEFBD3B553CD494B7D1D0B8AB2A,53,14,2022-02-24 07:53:29.883,2022-02-24 07:53:45.73,2,repül,autó,,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,61,11,2022-02-24 07:53:27.238,2022-02-24 07:54:01.17,3,bank,forrás,bomba,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,60,0,2022-02-24 07:54:05.009,2022-02-24 07:54:18.098,2,csavar,bika,,,,,,,,,,
B57B3FEFBD3B553CD494B7D1D0B8AB2A,98,9,2022-02-24 07:53:59.446,2022-02-24 07:54:30.647,3,tojás,fűszer,alak,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,84,11,2022-02-24 07:54:19.71,2022-02-24 07:54:41.2,4,erdő,leves,denevér,lyuk,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,22,8,2022-02-24 07:54:44.747,2022-02-24 07:55:02.983,2,képernyő,nyom,,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,79,15,2022-02-24 07:55:04.78,2022-02-24 07:55:48.619,3,lélek,központ,hatalom,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,25,13,2022-02-24 07:55:51.12,2022-02-24 07:56:53.315,2,telefon,bánya,,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,95,8,2022-02-24 07:56:55.817,2022-02-24 07:57:18.941,3,színház,telefon,betegség,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,28,0,2022-02-24 07:57:21.498,2022-02-24 07:57:50.315,3,anya,tánc,tiszta,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,57,3,2022-02-24 07:57:54.827,2022-02-24 07:58:18.501,2,torony,hotel,,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,12,3,2022-02-24 07:58:20.599,2022-02-24 07:58:47.463,3,sivatag,helikopter,nehéz,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,36,7,2022-02-24 07:58:54.464,2022-02-24 07:59:12.961,2,koncert,gitár,,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,49,2,2022-02-24 07:59:15.298,2022-02-24 08:00:11.882,2,kerek,féreg,,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,11,5,2022-02-24 08:00:13.586,2022-02-24 08:00:21.735,2,park,színház,,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,70,8,2022-02-24 08:00:23.465,2022-02-24 08:00:56.949,3,oszlop,vonal,gyöngy,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,62,10,2022-02-24 08:00:59.83,2022-02-24 08:01:14.909,3,robot,daru,műanyag,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,50,11,2022-02-24 08:01:18.602,2022-02-24 08:01:40.972,2,boszorkány,csillag,,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,54,12,2022-02-24 08:01:42.811,2022-02-24 08:02:14.87,2,gumi,teherautó,,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,99,5,2022-02-24 08:02:18.369,2022-02-24 08:02:26.97,2,boszorkány,gyűrű,,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,27,7,2022-02-24 08:02:28.973,2022-02-24 08:02:43.907,2,színház,fekete,,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,76,5,2022-02-24 08:02:46.177,2022-02-24 08:02:59.906,3,bomba,műhold,tégla,,,,,,,,,
1D9C3924E25F330E954F1C5530FAFED6,35,7,2022-02-24 08:02:39.182,2022-02-24 08:03:30.661,3,fekete,oszlop,vezet,,,,,,,,,
1D9C3924E25F330E954F1C5530FAFED6,98,9,2022-02-24 08:03:44.143,2022-02-24 08:04:21.127,3,fűszer,tojás,kaszinó,,,,,,,,,
1D9C3924E25F330E954F1C5530FAFED6,28,10,2022-02-24 08:04:29.993,2022-02-24 08:05:02.996,3,anya,tojás,tiszta,,,,,,,,,
52BC609B14C78F05C50A9306786A061F,70,8,2022-02-24 08:47:24.239,2022-02-24 08:47:47.156,3,harang,katona,háború,,,,,,,,,
52BC609B14C78F05C50A9306786A061F,80,0,2022-02-24 08:48:31.762,2022-02-24 08:48:46.749,3,piramis,tudós,király,,,,,,,,,
52BC609B14C78F05C50A9306786A061F,63,2,2022-02-24 08:48:54.029,2022-02-24 08:49:04.39,2,pilóta,bomba,,,,,,,,,,
E7551356D59F76CF0D17E170C170C13F,32,0,2022-02-24 08:54:01.437,2022-02-24 08:54:31.629,3,banán,sajt,leves,,,,,,,,,
E7551356D59F76CF0D17E170C170C13F,76,4,2022-02-24 08:54:35.859,2022-02-24 08:55:06.032,3,hatalom,rendőr,templom,,,,,,,,,
D0013049CB0EEFDDD00C45EF15272E6A,42,3,2022-02-24 08:59:42.277,2022-02-24 09:00:17.7,3,meleg,forrás,térkép,,,,,,,,,
D0013049CB0EEFDDD00C45EF15272E6A,60,1,2022-02-24 09:00:39.124,2022-02-24 09:01:01.866,3,leves,kemény,motor,,,,,,,,,
D0013049CB0EEFDDD00C45EF15272E6A,21,1,2022-02-24 09:01:19.116,2022-02-24 09:02:08.786,5,macska,szoknya,körte,csiga,barát,,,,,,,
FF51767A6EF978E1434F4F93694E25B2,68,4,2022-02-24 09:06:43.115,2022-02-24 09:09:24.044,2,gerinc,barát,,,,,,,,,,
FF51767A6EF978E1434F4F93694E25B2,13,12,2022-02-24 09:09:31.788,2022-02-24 09:12:23.028,3,autó,gumi,cipő,,,,,,,,,
FF51767A6EF978E1434F4F93694E25B2,21,5,2022-02-24 09:12:24.802,2022-02-24 09:12:43.789,2,gazda,barát,,,,,,,,,,
FF51767A6EF978E1434F4F93694E25B2,83,15,2022-02-24 09:12:45.143,2022-02-24 09:14:32.382,3,színház,mozi,szív,,,,,,,,,
FF51767A6EF978E1434F4F93694E25B2,44,5,2022-02-24 09:14:37.647,2022-02-24 09:14:46.252,2,nadrág,mozi,,,,,,,,,,
FF51767A6EF978E1434F4F93694E25B2,58,5,2022-02-24 09:14:49.184,2022-02-24 09:15:38.131,3,természet,rózsa,gyémánt,,,,,,,,,
FF51767A6EF978E1434F4F93694E25B2,48,4,2022-02-24 09:15:57.518,2022-02-24 09:16:27.222,2,atom,hatalom,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,5,4,2022-02-24 09:16:13.919,2022-02-24 09:16:37.104,3,színház,banda,csillag,,,,,,,,,
FF51767A6EF978E1434F4F93694E25B2,56,0,2022-02-24 09:16:40.477,2022-02-24 09:16:59.215,3,indián,arany,természet,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,33,5,2022-02-24 09:16:58.528,2022-02-24 09:17:14.206,2,autó,teherautó,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,81,9,2022-02-24 09:17:18.367,2022-02-24 09:17:38.298,2,lélek,szív,,,,,,,,,,
ADD9DD0F4E6D0EF8BBB22B2A41648882,60,4,2022-02-24 09:17:23.128,2022-02-24 09:17:46.447,2,leves,csavar,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,36,6,2022-02-24 09:17:41.568,2022-02-24 09:17:58.574,2,gitár,koncert,,,,,,,,,,
ADD9DD0F4E6D0EF8BBB22B2A41648882,10,2,2022-02-24 09:17:49.859,2022-02-24 09:18:01.226,2,tolvaj,sárkány,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,51,12,2022-02-24 09:18:00.44,2022-02-24 09:18:25.337,3,halál,teherautó,szakasz,,,,,,,,,
21D4ED0157C1FE63A346829567C4E274,66,3,2022-02-24 09:17:22.493,2022-02-24 09:18:35.947,3,hold,medve,térkép,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,61,4,2022-02-24 09:18:28.89,2022-02-24 09:18:48.391,2,bika,láng,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,8,11,2022-02-24 09:18:51.058,2022-02-24 09:19:23.693,2,cápa,rendőr,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,78,9,2022-02-24 09:19:26.985,2022-02-24 09:19:43.809,2,kalóz,rendőr,,,,,,,,,,
21D4ED0157C1FE63A346829567C4E274,64,8,2022-02-24 09:18:47.1,2022-02-24 09:19:57.033,2,ruha,zöld,,,,,,,,,,
0C5508507EC1A27CAA4C7ADA09F58088,6,14,2022-02-24 09:19:07.18,2022-02-24 09:19:57.887,2,tányér,vezet,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,19,2,2022-02-24 09:20:02.847,2022-02-24 09:20:20.769,3,sajt,tavasz,csiga,,,,,,,,,
21D4ED0157C1FE63A346829567C4E274,38,3,2022-02-24 09:20:26.515,2022-02-24 09:21:09.478,3,féreg,denevér,rózsa,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,94,9,2022-02-24 09:20:35.554,2022-02-24 09:21:11.61,3,egér,képernyő,pont,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,37,7,2022-02-24 09:21:13.761,2022-02-24 09:21:22.38,2,motor,kulcs,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,9,0,2022-02-24 09:21:26.059,2022-02-24 09:21:46.518,3,álom,édes,hold,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,91,2,2022-02-24 09:21:58.612,2022-02-24 09:22:13.999,4,féreg,háború,tolvaj,kalóz,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,30,4,2022-02-24 09:22:20.359,2022-02-24 09:22:45.989,4,lélek,követ,ordít,katona,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,3,14,2022-02-24 09:22:53.989,2022-02-24 09:23:17.654,2,lovag,oroszlán,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,48,1,2022-02-24 09:23:19.897,2022-02-24 09:23:33.634,3,gomb,lámpa,tévé,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,52,5,2022-02-24 09:23:36.314,2022-02-24 09:23:59.351,3,tánc,opera,kaszinó,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,24,11,2022-02-24 09:24:01.915,2022-02-24 09:24:18.511,3,térkép,autó,mező,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,84,2,2022-02-24 09:24:21.039,2022-02-24 09:24:46.447,3,lyuk,kerek,pisztoly,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,88,8,2022-02-24 09:24:48.807,2022-02-24 09:25:00.704,3,árnyék,sötét,betegség,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,47,5,2022-02-24 09:25:03.119,2022-02-24 09:25:22.649,4,macska,színház,kenyér,cirkusz,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,41,1,2022-02-24 09:25:26.28,2022-02-24 09:25:40.903,4,élet,repül,törpe,pálya,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,70,10,2022-02-24 09:25:44.673,2022-02-24 09:26:04.36,3,oszlop,vonal,keret,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,21,5,2022-02-24 09:26:06.583,2022-02-24 09:26:30.446,4,macska,csiga,barát,gazda,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,34,7,2022-02-24 09:26:32.736,2022-02-24 09:26:56.631,2,narancs,cirkusz,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,42,12,2022-02-24 09:26:59.515,2022-02-24 09:27:14.134,4,szikra,alak,bika,meleg,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,43,13,2022-02-24 09:27:18.266,2022-02-24 09:27:44.434,3,hotel,tető,óriás,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,35,10,2022-02-24 09:27:47.141,2022-02-24 09:28:04.437,3,cápa,piramis,levél,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,96,10,2022-02-24 09:28:06.266,2022-02-24 09:28:35.667,4,tüdő,motor,homok,leves,,,,,,,,
C9C9C879CE6938A07704866D008FC916,91,1,2022-02-24 09:28:20.57,2022-02-24 09:28:54.61,3,háború,kalóz,hajó,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,6,9,2022-02-24 09:28:38.248,2022-02-24 09:29:24.025,3,rózsa,levegő,jogász,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,14,9,2022-02-24 09:29:27.246,2022-02-24 09:29:40.994,4,templom,halál,angyal,lélek,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,92,13,2022-02-24 09:29:43.918,2022-02-24 09:29:58.183,5,harang,láng,csillag,oroszlán,zöld,,,,,,,
C9C9C879CE6938A07704866D008FC916,47,13,2022-02-24 09:28:58.59,2022-02-24 09:29:59.423,3,kenyér,macska,vitamin,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,81,8,2022-02-24 09:30:02.234,2022-02-24 09:30:15.821,2,kormány,hatalom,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,1,12,2022-02-24 09:30:02.008,2022-02-24 09:30:19.825,3,szerencse,szív,könnyű,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,78,4,2022-02-24 09:30:48.567,2022-02-24 09:31:06.503,2,stadion,kaszinó,,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,84,3,2022-02-24 09:31:10.049,2022-02-24 09:31:21.689,2,kerek,lyuk,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,39,7,2022-02-24 09:31:01.94,2022-02-24 09:31:21.755,3,tanár,orvos,tévé,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,63,12,2022-02-24 09:31:23.973,2022-02-24 09:31:50.109,3,macska,árnyék,boszorkány,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,42,8,2022-02-24 09:31:37.717,2022-02-24 09:32:01.481,3,medve,denevér,bika,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,85,9,2022-02-24 09:31:52.031,2022-02-24 09:32:11.879,3,kormány,kenyér,háború,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,12,6,2022-02-24 09:32:13.972,2022-02-24 09:32:32.666,3,betegség,mese,gyűrű,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,83,13,2022-02-24 09:32:05.76,2022-02-24 09:32:43.319,3,színház,mozi,műhold,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,59,11,2022-02-24 09:32:36.657,2022-02-24 09:32:50.289,2,szellem,éjszaka,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,76,4,2022-02-24 09:32:52.496,2022-02-24 09:33:03.367,3,templom,hatalom,ügyvéd,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,5,4,2022-02-24 09:32:46.243,2022-02-24 09:33:15.959,3,banda,színház,cirkusz,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,16,0,2022-02-24 09:33:05.318,2022-02-24 09:33:24.95,3,hatalom,csillag,tiszta,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,32,10,2022-02-24 09:33:27.148,2022-02-24 09:33:58.831,3,sajt,villa,banán,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,6,5,2022-02-24 09:33:19.646,2022-02-24 09:34:09.072,2,tányér,baba,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,83,3,2022-02-24 09:34:01.516,2022-02-24 09:34:14.812,4,vitamin,méreg,csirke,színház,,,,,,,,
C9C9C879CE6938A07704866D008FC916,82,10,2022-02-24 09:34:13.523,2022-02-24 09:34:30.657,3,négyzet,kocka,iskola,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,0,0,2022-02-24 09:34:17.871,2022-02-24 09:34:31.11,3,angyal,álom,édes,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,95,0,2022-02-24 09:34:34.134,2022-02-24 09:34:45.282,3,volt,opera,színház,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,65,9,2022-02-24 09:34:47.726,2022-02-24 09:35:01.666,3,keret,négyzet,kocka,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,28,5,2022-02-24 09:35:04.029,2022-02-24 09:35:16.982,3,bánya,tiszta,üveg,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,18,15,2022-02-24 09:35:20.164,2022-02-24 09:35:33.17,3,álom,haza,asztal,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,27,13,2022-02-24 09:35:23.28,2022-02-24 09:35:46.504,3,színház,játék,tánc,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,74,4,2022-02-24 09:35:35.364,2022-02-24 09:35:51.47,4,világos,egészség,erdő,kórház,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,89,2,2022-02-24 09:35:54.031,2022-02-24 09:36:12.124,3,méreg,szem,zöld,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,62,1,2022-02-24 09:36:14.123,2022-02-24 09:36:28.03,3,tányér,üveg,műanyag,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,22,2,2022-02-24 09:36:11.507,2022-02-24 09:36:28.92,2,betegség,természet,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,82,10,2022-02-24 09:36:30.523,2022-02-24 09:36:47.465,4,négyzet,medve,szerencse,kocka,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,45,4,2022-02-24 09:36:49.462,2022-02-24 09:37:00.606,3,kerek,háló,asztal,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,32,4,2022-02-24 09:36:34.775,2022-02-24 09:37:10.105,3,szén,sajt,villa,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,13,1,2022-02-24 09:37:02.443,2022-02-24 09:37:16.746,4,üveg,pohár,papír,gumi,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,93,12,2022-02-24 09:37:20.493,2022-02-24 09:37:39.796,3,szakít,háló,ruha,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,22,13,2022-02-24 09:37:42.313,2022-02-24 09:38:21.365,3,képernyő,nyom,központ,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,77,2,2022-02-24 09:38:22.968,2022-02-24 09:38:35.702,4,tégla,tető,ügynök,bánya,,,,,,,,
C9C9C879CE6938A07704866D008FC916,1,3,2022-02-24 09:37:14.309,2022-02-24 09:38:45.278,3,villa,kormány,tüske,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,99,6,2022-02-24 09:38:38.276,2022-02-24 09:39:00.117,3,szín,keret,fedél,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,11,0,2022-02-24 09:39:01.99,2022-02-24 09:39:28.9,3,majom,pont,távolság,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,2,2,2022-02-24 09:38:49.391,2022-02-24 09:39:29.12,3,üveg,taxi,gyökér,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,65,0,2022-02-24 09:39:34.453,2022-02-24 09:39:49.464,2,oroszlán,zebra,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,40,11,2022-02-24 09:39:30.577,2022-02-24 09:39:49.659,3,mese,kutya,szív,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,54,1,2022-02-24 09:39:51.585,2022-02-24 09:40:02.93,2,tánc,kard,,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,37,12,2022-02-24 09:39:54.158,2022-02-24 09:40:18.249,3,kulcs,motor,lámpa,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,86,6,2022-02-24 09:40:22.927,2022-02-24 09:40:37.335,2,pisztoly,rakéta,,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,17,0,2022-02-24 09:40:05.009,2022-02-24 09:40:37.57,3,játék,banda,katona,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,0,4,2022-02-24 09:40:19.947,2022-02-24 09:40:45.294,3,jogász,indián,gyémánt,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,53,12,2022-02-24 09:40:39.164,2022-02-24 09:40:52.316,3,vonal,mese,szakasz,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,49,16,2022-02-24 09:40:54.024,2022-02-24 09:41:06.717,3,erdő,körte,hotel,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,54,8,2022-02-24 09:40:40.016,2022-02-24 09:41:20.629,3,cipő,arany,teherautó,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,9,4,2022-02-24 09:40:54.139,2022-02-24 09:41:24.952,3,álom,villa,nyit,,,,,,,,,
2B8D75B90F8268BCD2243C873D6F3D6E,20,3,2022-02-24 09:41:08.903,2022-02-24 09:41:26.474,3,hotel,kórház,kormány,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,39,6,2022-02-24 09:41:31.803,2022-02-24 09:41:42.83,3,birka,milliomos,orvos,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,59,2,2022-02-24 09:41:26.874,2022-02-24 09:41:53.42,3,álom,éjszaka,levegő,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,44,7,2022-02-24 09:41:48.167,2022-02-24 09:42:03.386,3,lélek,szellem,gyűrű,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,72,6,2022-02-24 09:42:00.044,2022-02-24 09:42:16.342,2,sötét,narancs,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,68,17,2022-02-24 09:42:08.761,2022-02-24 09:42:28.755,3,cápa,baba,kölyök,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,70,1,2022-02-24 09:42:21.496,2022-02-24 09:42:41.39,3,medve,fekete,gazda,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,92,14,2022-02-24 09:42:51.726,2022-02-24 09:43:22.852,3,forma,taxi,központ,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,52,9,2022-02-24 09:42:49.23,2022-02-24 09:43:30.332,3,szikra,tánc,sötét,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,55,13,2022-02-24 09:43:29.246,2022-02-24 09:43:59.412,3,fűszer,csokoládé,medve,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,87,8,2022-02-24 09:44:03.76,2022-02-24 09:44:30.723,3,alma,édes,palack,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,26,10,2022-02-24 09:44:35.245,2022-02-24 09:44:56.581,3,oroszlán,szarv,tüske,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,77,10,2022-02-24 09:45:00.913,2022-02-24 09:45:16.751,2,hotel,ügynök,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,36,2,2022-02-24 09:45:21.2,2022-02-24 09:45:36.11,3,álom,koncert,gitár,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,57,8,2022-02-24 09:45:39.155,2022-02-24 09:45:55.575,3,királynő,torony,katona,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,3,15,2022-02-24 09:45:58.39,2022-02-24 09:46:24.272,3,hold,szív,oroszlán,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,85,1,2022-02-24 09:46:27.562,2022-02-24 09:46:41.209,3,erdő,csiga,háború,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,98,9,2022-02-24 09:46:44.108,2022-02-24 09:47:13.426,3,kritikus,palack,tojás,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,46,6,2022-02-24 09:47:16.991,2022-02-24 09:47:25.344,2,királynő,király,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,13,3,2022-02-24 09:47:27.735,2022-02-24 09:47:35.599,2,gumi,cipő,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,49,4,2022-02-24 09:47:41.917,2022-02-24 09:48:39.718,2,hotel,szoknya,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,2,8,2022-02-24 09:48:41.699,2022-02-24 09:48:53.117,3,indián,amazon,kalóz,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,84,9,2022-02-24 09:48:55.404,2022-02-24 09:49:08.875,2,autó,pilóta,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,17,13,2022-02-24 09:49:11.072,2022-02-24 09:49:57.697,2,térkép,kölyök,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,62,0,2022-02-24 09:50:01.011,2022-02-24 09:50:14.124,3,alak,szakasz,zseni,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,4,5,2022-02-24 09:50:18.193,2022-02-24 09:50:35.27,3,kard,láng,puska,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,5,6,2022-02-24 09:50:37.816,2022-02-24 09:50:48.074,2,banda,színház,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,10,4,2022-02-24 09:50:54.509,2022-02-24 09:51:08.706,2,egészség,zseni,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,37,12,2022-02-24 09:51:11.087,2022-02-24 09:51:25.061,3,kulcs,lámpa,motor,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,95,7,2022-02-24 09:51:27.357,2022-02-24 09:51:42.278,3,macska,egér,szemét,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,70,4,2022-02-24 09:51:46.208,2022-02-24 09:52:00.486,3,medve,rendőr,háború,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,61,16,2022-02-24 09:52:07.693,2022-02-24 09:52:20.025,3,görög,kréta,tiszta,,,,,,,,,
1B71FC398983B5F6780CD01072C325A4,46,0,2022-02-24 09:52:03.918,2022-02-24 09:52:36.751,3,motor,bolt,tévé,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,7,9,2022-02-24 09:52:22.81,2022-02-24 09:52:47.393,2,szerencse,cirkusz,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,32,9,2022-02-24 09:52:49.712,2022-02-24 09:53:02.279,3,leves,banán,sajt,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,34,2,2022-02-24 09:53:04.816,2022-02-24 09:53:14.897,3,erdő,part,haza,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,30,0,2022-02-24 09:53:19.434,2022-02-24 09:53:42.108,3,iskola,lélek,katona,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,22,7,2022-02-24 09:53:45.31,2022-02-24 09:54:00.997,3,betegség,sötét,labda,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,43,12,2022-02-24 09:54:14.782,2022-02-24 09:54:32.453,2,hotel,képernyő,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,81,10,2022-02-24 09:54:36.871,2022-02-24 09:54:51.43,2,kormány,hatalom,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,8,2,2022-02-24 09:54:53.902,2022-02-24 09:55:24.387,3,meleg,fekete,kórház,,,,,,,,,
